교육과정ID,교육차수ID,차수명,설문ID,설문명,설문유형,문항분류명,사번,No,문항ID,설문문항,점수,응답선택번호,답안내용,기타의견내용,만족도분류,만족도명,강사ID,설문제출시간,주요_감정,감정_강도,감정_분류
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003747,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,좋았습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9203770160675049,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003511,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,회사 생활 중 필요한 소통능력 및 조직문화오ㅓ 안전에 대해 숙지함,,,M,운영만족도,0,20250300000000.0,안심/신뢰,0.8139678835868835,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003750,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,참여형 프로그램에 즐겁게 참여함,,,M,운영만족도,0,20250300000000.0,기쁨,0.9386231303215027,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003746,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재밌었다,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9360910654067993,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003780,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,영상걱정이 크다,,,M,운영만족도,0,20250300000000.0,불안/걱정,0.8837831616401672,부정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003722,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,너무 유익했습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.8935024738311768,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003515,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,강의 준비가 잘 되었다고 생각함,,,M,운영만족도,0,20250300000000.0,안심/신뢰,0.9196354150772095,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003518,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,유익했습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.8662172555923462,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003740,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재밌었습니다!!! 외부강사 통한 교육 좋았습니다,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9278017282485962,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003728,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,굉장히 재미있었습니다.,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.898129940032959,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003779,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,너무 재미있었습니다.,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.8896333575248718,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003736,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,내일이 더 기대가 됩니다,,,M,운영만족도,0,20250300000000.0,기대감,0.9403691291809082,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003707,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,좋았다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9579694271087646,긍정
86769,5065012,[DX Academy] Qlik 기본 기능 실습_초급 (1차수),3611,■ [DX Academy] Qlik 기본 기능 실습_초급 (1차수) 수강의견 조사 ■,,서술형,9900400,8,46131,교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,속도가 빨라 좀 힘듬,,,M,운영만족도,0,20250300000000.0,불평/불만,0.8291884660720825,부정
86769,5065012,[DX Academy] Qlik 기본 기능 실습_초급 (1차수),3611,■ [DX Academy] Qlik 기본 기능 실습_초급 (1차수) 수강의견 조사 ■,,서술형,2015619,8,46131,교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,교육 준비하느라 고생많으셨습니다.,,,M,운영만족도,0,20250300000000.0,고마움,0.8642726540565491,긍정
86769,5065012,[DX Academy] Qlik 기본 기능 실습_초급 (1차수),3611,■ [DX Academy] Qlik 기본 기능 실습_초급 (1차수) 수강의견 조사 ■,,서술형,2017046,8,46131,교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,"과정을 모두 끝마치지 않고, 교육이 종료되는 것이 아쉽습니다.",,,M,운영만족도,0,20250300000000.0,안타까움/실망,0.9570884108543396,부정
86769,5065012,[DX Academy] Qlik 기본 기능 실습_초급 (1차수),3611,■ [DX Academy] Qlik 기본 기능 실습_초급 (1차수) 수강의견 조사 ■,,서술형,2012034,8,46131,교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,좋았습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9203770160675049,긍정
86769,5065012,[DX Academy] Qlik 기본 기능 실습_초급 (1차수),3611,■ [DX Academy] Qlik 기본 기능 실습_초급 (1차수) 수강의견 조사 ■,,서술형,2021159,8,46131,교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,양질의 교육 감사합니다,,,M,운영만족도,0,20250300000000.0,고마움,0.8997460007667542,긍정
86769,5065012,[DX Academy] Qlik 기본 기능 실습_초급 (1차수),3611,■ [DX Academy] Qlik 기본 기능 실습_초급 (1차수) 수강의견 조사 ■,,서술형,2121236,8,46131,교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,잘 이용하고 싶은 툴입니다,,,M,운영만족도,0,20250300000000.0,기대감,0.960715115070343,긍정
86769,5065012,[DX Academy] Qlik 기본 기능 실습_초급 (1차수),3611,■ [DX Academy] Qlik 기본 기능 실습_초급 (1차수) 수강의견 조사 ■,,서술형,5003317,8,46131,교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,유익했습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.8662172555923462,긍정
86769,5065012,[DX Academy] Qlik 기본 기능 실습_초급 (1차수),3611,■ [DX Academy] Qlik 기본 기능 실습_초급 (1차수) 수강의견 조사 ■,,서술형,2022542,8,46131,교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,"추가적으로 SQL등을 학습하고 싶은 마음이
들었습니다",,,M,운영만족도,0,20250300000000.0,기대감,0.8163574934005737,긍정
86769,5065012,[DX Academy] Qlik 기본 기능 실습_초급 (1차수),3611,■ [DX Academy] Qlik 기본 기능 실습_초급 (1차수) 수강의견 조사 ■,,서술형,2019578,8,46131,교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,데이터전략팀(특히 김재환책임님)의 교육운영은 매우 매끄럽고 효율적이었으나 강사의 전문성이나 강의운영이 버벅대고 좋지 못하였습니다.,,,M,운영만족도,0,20250300000000.0,안타까움/실망,0.9214968681335449,부정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003778,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,"현대제철의 문화, 안전, 나의 모습을 되돌아 볼 수 있었습니다.",,,M,운영만족도,0,20250300000000.0,깨달음,0.9196440577507019,중립
86769,5065012,[DX Academy] Qlik 기본 기능 실습_초급 (1차수),3611,■ [DX Academy] Qlik 기본 기능 실습_초급 (1차수) 수강의견 조사 ■,,서술형,2041035,8,46131,교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,실습위주로 전달하는 점에서 매우 유용했음,,,M,운영만족도,0,20250300000000.0,안심/신뢰,0.9165292382240295,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003725,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,실제 업무 이해도와 적응도를 높일 수 있는 유익한 교육이었습니다.,,,M,운영만족도,0,20250300000000.0,안심/신뢰,0.8794146776199341,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003741,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,업무에 도움이 되는 내용을 많이 배웠음,,,M,운영만족도,0,20250300000000.0,안심/신뢰,0.8361495733261108,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003744,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,회사 조직 문화에 대해 깊이 배울 수 있는 시간을 갖을 수 있어서 좋았습니다.,,,M,운영만족도,0,20250300000000.0,안심/신뢰,0.8597134351730347,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003770,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,현업에서 어떻게 하면 잘 일할지 배울 수 있었습니다.,,,M,운영만족도,0,20250300000000.0,안심/신뢰,0.9087079763412476,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003743,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,현업에 큰 도움이 됨,,,M,운영만족도,0,20250300000000.0,안심/신뢰,0.925655722618103,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003772,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,유익했어요,,,M,운영만족도,0,20250300000000.0,기쁨,0.8942460417747498,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003716,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,제철의 노력이 보여 좋았습니다,,,M,운영만족도,0,20250300000000.0,고마움,0.8945460319519043,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003715,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,함께 어울릴 수 있었고 많이 친해져서 교육을 듣는데에 더욱 좋았습니다.,,,M,운영만족도,0,20250300000000.0,기쁨,0.9210613965988159,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003723,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,"조직, 안전 등 우리가 늘상 얘기하지만 말로만 하던 개념들을 구체적으로 배울 수 있었습니다",,,M,운영만족도,0,20250300000000.0,깨달음,0.8967006802558899,중립
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003498,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,아주 좋아요 내일도 기대됩니다,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9507562518119812,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003710,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,만족합니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9343167543411255,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003738,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,감사합니다,,,M,운영만족도,0,20250300000000.0,고마움,0.9041935801506042,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003513,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,유익했음,,,M,운영만족도,0,20250300000000.0,기쁨,0.8957587480545044,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003734,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,ㆍ,,,M,운영만족도,0,20250300000000.0,없음,0.469076931476593,중립
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003784,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,전반적으로 집중이 잘 되는 수업이 많았습니다,,,M,운영만족도,0,20250300000000.0,감동/감탄,0.8957618474960327,긍정
87394,5180504,Value-Up프로그램(신입),3610,2025년 Value-up프로그램 3일차 설문,,서술형,5003731,29,46134,[3일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,오늘 시간표 아주 좋았습니다!,,,M,운영만족도,0,20250300000000.0,기쁨,0.9475310444831848,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003738,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,오전 프로그램이 경영 이해도를 향상하는데 도움이 되었습니다. 오후의 강연 시간은 다소 긴 느낌이 있었습니다.,,,M,운영만족도,0,20250300000000.0,안심/신뢰,0.7257687449455261,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003782,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,경영 시뮬레이션 게임이 재밌었다.,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9414441585540771,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003704,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,준비하느라 고생하셨습니다.,,,M,운영만족도,0,20250300000000.0,아껴주는,0.8253002762794495,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003513,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,동기들과 더욱 잘 알 수 있는 시간이였음,,,M,운영만족도,0,20250300000000.0,감동/감탄,0.8194171190261841,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003517,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,교육 내용 모두 좋았습니다!,,,M,운영만족도,0,20250300000000.0,감동/감탄,0.9223754405975342,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003721,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,직접 체험해볼 수 있어서 좋았습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9221055507659912,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003729,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,시간도 빨리가고 재밌었습니다.,,,M,운영만족도,0,20250300000000.0,기쁨,0.9230411648750305,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003716,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,So good,,,M,운영만족도,0,20250300000000.0,기쁨,0.9716233015060425,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003719,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,동기들과 좋은 시간을 보내서 좋았다.,,,M,운영만족도,0,20250300000000.0,기쁨,0.9217497706413269,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003773,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,실장님들 강연이 너무 좋았습니다,,,M,운영만족도,0,20250300000000.0,감동/감탄,0.8809691667556763,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003702,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,전체적으로 짜임새 있는 교육에 만족함.,,,M,운영만족도,0,20250300000000.0,안심/신뢰,0.88861083984375,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003731,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,오늘도 알찬 교육이었습니다!,,,M,운영만족도,0,20250300000000.0,기쁨,0.9114687442779541,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003514,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,매우 좋았습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.905892014503479,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003498,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,아주 만족스러운 교육 일정입니다. 기대됩니다.,,,M,운영만족도,0,20250300000000.0,기쁨,0.9048526287078857,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003781,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,오전 기업운영전략 세우는 시간이 굉장히 의미있었습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.7509769797325134,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003784,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,동기들과 조금 더 친해졌음,,,M,운영만족도,0,20250300000000.0,기대감,0.8842917084693909,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003509,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재미있었습니다,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.8911340236663818,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003743,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,"경영시뮬레이션이 생각보다 재미있고 도움되었음
고로 전기로 공정, 사업전략에 대해 잘 알게됨",,,M,운영만족도,0,20250300000000.0,감동/감탄,0.8817028403282166,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003511,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,교육을 통한 회사 경영 및 공정에 대한 전반적인 이해도 향상,,,M,운영만족도,0,20250300000000.0,없음,0.9017946124076843,중립
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003750,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,전체적으로 만족했음,,,M,운영만족도,0,20250300000000.0,기쁨,0.8709331750869751,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003757,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,내일도 파이팅!,,,M,운영만족도,0,20250300000000.0,기대감,0.871328592300415,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003722,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,오전 게임과 오후 공정교육이 유익했다,,,M,운영만족도,0,20250300000000.0,기쁨,0.8367869853973389,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003508,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재밌습니다,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9389783143997192,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003740,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,2일차도 재미있었습니다.!,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9540426731109619,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003771,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재밌고 유익했습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.8983262181282043,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003746,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재밌었다,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9360910654067993,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003735,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,하루 즐겁게 잘 들었습니다.,,,M,운영만족도,0,20250300000000.0,기쁨,0.8910582661628723,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003515,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,현업과 관련한 내용들이 유익했음,,,M,운영만족도,0,20250300000000.0,안심/신뢰,0.897559404373169,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003737,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,유익한 시간이었습니다.,,,M,운영만족도,0,20250300000000.0,기쁨,0.8519462943077087,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003736,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재밌었고 내일이 더 기대가 됩니다,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9311551451683044,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003499,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,즐거웠습니다.,,,M,운영만족도,0,20250300000000.0,기쁨,0.7901166081428528,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003779,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,재미있어요,,,M,운영만족도,0,20250300000000.0,즐거움/신남,0.9471737146377563,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003748,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,새로운 내용들을 접할 수 있어서 좋았습니다,,,M,운영만족도,0,20250300000000.0,감동/감탄,0.9263606667518616,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003747,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,좋았습니다.,,,M,운영만족도,0,20250300000000.0,기쁨,0.9170737266540527,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003776,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,"기업경영 프로세스, 공정 프로세스, 기업 경영 전략방향을 하루에 배울 수 있어서 좋았다.",,,M,운영만족도,0,20250300000000.0,안심/신뢰,0.8743638396263123,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003751,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,좋습니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.8893537521362305,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003734,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,좋다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9535031318664551,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003783,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,만족합니다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9343167543411255,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003739,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,감사합니다.,,,M,운영만족도,0,20250300000000.0,고마움,0.9242295026779175,긍정
87394,5211637,Value-Up프로그램(신입),3605,2025년 Value-up프로그램 2일차 설문,,서술형,5003707,37,46054,[2일차 전체] 교육을 수강하신 &#39;소감&#39;을 간략하게 전달 부탁드립니다.,0,좋았다,,,M,운영만족도,0,20250300000000.0,기쁨,0.9579694271087646,긍정
